seed,alpha,trial,kan,mlpreg,gap
0,5.0,13,0.8968010367642043,0.8824091126116909,0.014391924152513447
0,5.0,14,0.8991883227610667,0.8789987040447446,0.02018961871632219
0,5.0,15,0.9003478616738285,0.8826819452970466,0.017665916376781943
0,5.0,16,0.9021894822999795,0.8866380192347043,0.015551463065275217
0,5.0,17,0.9006889025305231,0.8845235659231976,0.016165336607325553
0,5.0,18,0.9006206943591842,0.8857513130072983,0.01486938135188598
0,5.0,19,0.8995975717891004,0.8842507332378419,0.015346838551258513
0,10.0,0,0.8444853693472478,0.7923061182729692,0.052179251074278676
0,10.0,1,0.8475547370574995,0.7884864606779892,0.05906827637951029
0,10.0,2,0.849805606711684,0.7916922447309188,0.05811336198076522
0,10.0,3,0.849942023054362,0.7966714412386604,0.053270581815701545
0,10.0,4,0.8438714958051975,0.795170861469204,0.048700634335993476
0,10.0,5,0.8444171611759089,0.7911465793602074,0.053270581815701545
0,10.0,6,0.8487824841416002,0.7869858809085328,0.06179660323306735
0,10.0,7,0.8496009821976673,0.7973535229520496,0.05224745924561769
0,10.0,8,0.8472819043721438,0.7952390696405429,0.05204283473160087
0,10.0,9,0.8477593615715162,0.7938749062137644,0.05388445535775177
0,10.0,10,0.8518518518518519,0.7920332855876134,0.059818566264238426
0,10.0,11,0.8506923129390901,0.7926471591296638,0.05804515380942632
0,10.0,12,0.8444171611759089,0.7888957097060227,0.055521451469886185
0,10.0,13,0.848918900484278,0.7928517836436805,0.05606711684059751
0,10.0,14,0.846122365459382,0.7884864606779892,0.0576359047813928
0,10.0,15,0.8456449082600096,0.7918968692449355,0.05374803901507408
0,10.0,16,0.849942023054362,0.7992633517495396,0.0506786713048224
0,10.0,17,0.8494645658549894,0.7944205715844758,0.05504399427051365
0,10.0,18,0.8456449082600096,0.792374326444308,0.053270581815701545
0,10.0,19,0.8478275697428552,0.7941477388991202,0.053679830843735066
1,0.5,0,0.9132392060568856,0.9188322761066776,-0.005593070049792037
1,0.5,1,0.9120114589727849,0.9187640679353386,-0.006752608962553697
1,0.5,2,0.9122160834868017,0.9178091535365936,-0.005593070049791926
1,0.5,3,0.911943250801446,0.9187640679353386,-0.006820817133892598
1,0.5,4,0.9135802469135802,0.918491235249983,-0.0049109883364027995
1,0.5,5,0.9131027897142078,0.9179455698792716,-0.004842780165063787
1,0.5,6,0.9127617488575132,0.918423027078644,-0.005661278221130828
1,0.5,7,0.9113293772593957,0.9181501943932883,-0.006820817133892598
1,0.5,8,0.9139894959416138,0.9187640679353386,-0.004774571993724774
1,0.5,9,0.9128299570288521,0.9182866107359662,-0.005456653707114123
1,0.5,10,0.9125571243434963,0.9187640679353386,-0.006206943591842262
1,0.5,11,0.9126935406861743,0.9189686924493554,-0.006275151763181164
1,0.5,12,0.9133074142282246,0.9199236068481004,-0.0066161926198757826
1,0.5,13,0.9136484550849192,0.9197871905054226,-0.006138735420503361
1,0.5,14,0.912898165200191,0.9192415251347111,-0.006343359934520176
